Dates;Destination;Group;Period;Price;Regio;Status;min_price
['28.01.2020', '11.02.2020'];Adana;last-minute;2020-01;129;MENA;24/01/2020;105
['07.05.2020', '14.05.2020'];Adana;warme-reiseziele;2020-05;120;MENA;28/01/2020;105
['01.07.2020', '08.07.2020'];Adana;warme-reiseziele;2020-07;213;MENA;23/01/2020;105
['01.07.2020', '08.07.2020'];Adana;warme-reiseziele;2020-07;214;MENA;08/01/2020;105
['01.07.2020', '08.07.2020'];Adana;warme-reiseziele;2020-07;224;MENA;07/02/2020;105
['01.07.2020', '08.07.2020'];Adana;warme-reiseziele;2020-07;234;MENA;2020-02-10;105
['10.03.2020', '20.03.2020'];Adana;last-minute;2020-03;126;MENA;2020-02-25;105
['10.03.2020', '20.03.2020'];Adana;last-minute;2020-03;126;MENA;2020-02-28;105
['10.03.2020', '20.03.2020'];Adana;last-minute;2020-03;126;MENA;2020-03-02;105
['17.03.2020', '24.03.2020'];Adana;last-minute;2020-03;127;MENA;2020-03-06;105
['24.06.2020', '08.07.2020'];Adana;warme-reiseziele;2020-06;164;MENA;2020-03-13;105
['16.03.2020', '27.03.2020'];Adana;last-minute;2020-03;142;MENA;2020-03-14;105
['20.03.2020', '29.03.2020'];Adana;last-minute;2020-03;146;MENA;2020-03-16;105
['26.11.2021', '16.12.2021'];Adana;last-minute;2021-11;105;MENA;2021-11-15;105
['03.12.2019', '07.12.2019'];Amman;kurzurlaub;2019-12;32;MENA;19/10/2019;10
['03.12.2019', '07.12.2019'];Amman;kurzurlaub;2019-12;36;MENA;26/10/2019;10
['10.12.2019', '14.12.2019'];Amman;kurzurlaub;2019-12;39;MENA;20/10/2019;10
['04.02.2020', '08.02.2020'];Amman;kurzurlaub;2020-02;32;MENA;24/12/2019;10
['04.02.2020', '11.02.2020'];Amman;last-minute;2020-02;25;MENA;25/01/2020;10
['04.02.2020', '11.02.2020'];Amman;last-minute;2020-02;40;MENA;24/01/2020;10
['04.02.2020', '11.02.2020'];Amman;last-minute;2020-02;41;MENA;28/01/2020;10
['04.02.2020', '11.02.2020'];Amman;last-minute;2020-02;54;MENA;23/01/2020;10
['24.03.2020', '28.03.2020'];Amman;kurzurlaub;2020-03;53;MENA;08/01/2020;10
['02.05.2020', '09.05.2020'];Amman;warme-reiseziele;2020-05;59;MENA;23/01/2020;10
['02.05.2020', '09.05.2020'];Amman;warme-reiseziele;2020-05;59;MENA;28/01/2020;10
['09.05.2020', '16.05.2020'];Amman;warme-reiseziele;2020-05;59;MENA;25/01/2020;10
['10.05.2020', '20.05.2020'];Amman;warme-reiseziele;2020-05;226;MENA;24/12/2019;10
['12.05.2020', '19.05.2020'];Amman;warme-reiseziele;2020-05;48;MENA;08/01/2020;10
['23.05.2020', '02.06.2020'];Amman;warme-reiseziele;2020-05;103;MENA;07/12/2019;10
['23.05.2020', '30.05.2020'];Amman;warme-reiseziele;2020-05;59;MENA;28/01/2020;10
['23.06.2020', '07.07.2020'];Amman;warme-reiseziele;2020-06;76;MENA;03/02/2020;10
['18.07.2020', '25.07.2020'];Amman;warme-reiseziele;2020-07;181;MENA;24/12/2019;10
['18.07.2020', '28.07.2020'];Amman;warme-reiseziele;2020-07;157;MENA;05/02/2020;10
['18.07.2020', '28.07.2020'];Amman;warme-reiseziele;2020-07;158;MENA;07/02/2020;10
['18.07.2020', '28.07.2020'];Amman;warme-reiseziele;2020-07;155;MENA;2020-02-10;10
['08.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;212;MENA;2020-02-20;10
['09.06.2020', '27.06.2020'];Amman;warme-reiseziele;2020-06;55;MENA;2020-02-20;10
['08.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;212;MENA;2020-02-21;10
['20.06.2020', '27.06.2020'];Amman;warme-reiseziele;2020-06;46;MENA;2020-02-21;10
['07.03.2020', '21.03.2020'];Amman;last-minute;2020-03;32;MENA;2020-02-23;10
['02.05.2020', '16.05.2020'];Amman;warme-reiseziele;2020-05;44;MENA;2020-02-23;10
['15.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;172;MENA;2020-02-23;10
['08.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;209;MENA;2020-02-25;10
['05.05.2020', '12.05.2020'];Amman;warme-reiseziele;2020-05;46;MENA;2020-02-25;10
['07.03.2020', '21.03.2020'];Amman;last-minute;2020-03;32;MENA;2020-02-25;10
['07.03.2020', '21.03.2020'];Amman;last-minute;2020-03;32;MENA;2020-02-28;10
['08.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;198;MENA;2020-02-28;10
['02.05.2020', '12.05.2020'];Amman;warme-reiseziele;2020-05;63;MENA;2020-03-02;10
['02.05.2020', '05.05.2020'];Amman;kurzurlaub;2020-05;63;MENA;2020-03-02;10
['08.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;198;MENA;2020-03-02;10
['07.03.2020', '21.03.2020'];Amman;last-minute;2020-03;32;MENA;2020-03-02;10
['08.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;198;MENA;2020-03-06;10
['13.06.2020', '27.06.2020'];Amman;warme-reiseziele;2020-06;63;MENA;2020-03-06;10
['17.03.2020', '24.03.2020'];Amman;last-minute;2020-03;35;MENA;2020-03-06;10
['02.05.2020', '05.05.2020'];Amman;kurzurlaub;2020-05;63;MENA;2020-03-06;10
['13.06.2020', '27.06.2020'];Amman;warme-reiseziele;2020-06;63;MENA;2020-03-13;10
['16.09.2020', '26.09.2020'];Amman;warme-reiseziele;2020-09;238;MENA;2020-03-13;10
['08.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;133;MENA;2020-03-14;10
['20.06.2020', '07.07.2020'];Amman;warme-reiseziele;2020-06;61;MENA;2020-03-14;10
['20.06.2020', '07.07.2020'];Amman;warme-reiseziele;2020-06;61;MENA;2020-03-16;10
['08.08.2020', '22.08.2020'];Amman;sommerferien;2020-08;133;MENA;2020-03-16;10
['20.06.2020', '07.07.2020'];Amman;last-minute;2020-06;61;MENA;2020-06-06;10
['20.06.2020', '07.07.2020'];Amman;warme-reiseziele;2020-06;61;MENA;2020-06-06;10
['24.11.2021', '08.12.2021'];Amman;last-minute;2021-11;10;MENA;2021-11-15;10
['24.11.2021', '08.12.2021'];Amman;wo-urlaub-aktuell-moeglich-ist;2021-11;10;MENA;2021-11-15;10
['24.11.2021', '08.12.2021'];Amman;black-friday;2021-11;10;MENA;2021-11-15;10
['17.10.2019', '22.10.2019'];Ankara;last-minute;2019-10;121;MENA;04/10/2019;121
['26.10.2019', '08.11.2019'];Antalya;warme-reiseziele;2019-10;141;MENA;04/10/2019;141
['29.01.2020', '06.02.2020'];Beirut;last-minute;2020-01;180;MENA;25/01/2020;161
['06.02.2020', '20.02.2020'];Beirut;last-minute;2020-02;185;MENA;23/01/2020;161
['05.05.2020', '12.05.2020'];Beirut;warme-reiseziele;2020-05;222;MENA;24/01/2020;161
['21.05.2020', '07.06.2020'];Beirut;warme-reiseziele;2020-05;227;MENA;08/01/2020;161
['05.09.2020', '13.09.2020'];Beirut;warme-reiseziele;2020-09;199;MENA;24/12/2019;161
['23.02.2020', '07.03.2020'];Beirut;last-minute;2020-02;161;MENA;2020-02-10;161
['15.05.2020', '28.05.2020'];Beirut;warme-reiseziele;2020-05;211;MENA;2020-03-13;161
['14.10.2019', '26.10.2019'];Dalaman;last-minute;2019-10;177;MENA;04/10/2019;151
['18.10.2019', '26.10.2019'];Dalaman;last-minute;2019-10;177;MENA;05/10/2019;151
['18.10.2019', '26.10.2019'];Dalaman;last-minute;2019-10;178;MENA;07/10/2019;151
['18.10.2019', '26.10.2019'];Dalaman;last-minute;2019-10;179;MENA;06/10/2019;151
['08.05.2020', '16.05.2020'];Dalaman;warme-reiseziele;2020-05;151;MENA;04/10/2019;151
['10.10.2020', '17.10.2020'];Dalaman;warme-reiseziele;2020-10;157;MENA;26/10/2019;151
['15.10.2019', '22.10.2019'];Doha;warme-reiseziele;2019-10;312;MENA;05/10/2019;312
['15.10.2019', '22.10.2019'];Doha;warme-reiseziele;2019-10;313;MENA;06/10/2019;312
['15.10.2019', '22.10.2019'];Doha;last-minute;2019-10;339;MENA;04/10/2019;312
['08.08.2020', '29.08.2020'];Doha;sommerferien;2020-08;505;MENA;08/12/2019;312
['10.08.2020', '20.08.2020'];Dubai;sommerferien;2020-08;319;MENA;26/10/2019;275
['09.04.2020', '16.04.2020'];Dubai;osterferien;2020-04;275;MENA;2020-02-25;275
['09.04.2020', '14.04.2020'];Dubai;osterferien;2020-04;277;MENA;2020-02-28;275
['09.04.2020', '14.04.2020'];Dubai;osterferien;2020-04;277;MENA;2020-03-02;275
['06.04.2020', '15.04.2020'];Dubai World Central;osterferien;2020-04;365;MENA;03/02/2020;352
['07.04.2020', '18.04.2020'];Dubai World Central;osterferien;2020-04;387;MENA;08/01/2020;352
['07.04.2020', '18.04.2020'];Dubai World Central;osterferien;2020-04;419;MENA;23/01/2020;352
['08.04.2020', '18.04.2020'];Dubai World Central;osterferien;2020-04;389;MENA;24/12/2019;352
['08.04.2020', '18.04.2020'];Dubai World Central;osterferien;2020-04;395;MENA;08/12/2019;352
['08.04.2020', '18.04.2020'];Dubai World Central;osterferien;2020-04;402;MENA;07/12/2019;352
['06.04.2020', '13.04.2020'];Dubai World Central;osterferien;2020-04;412;MENA;05/02/2020;352
['11.04.2020', '16.04.2020'];Dubai World Central;osterferien;2020-04;374;MENA;2020-02-20;352
['11.04.2020', '16.04.2020'];Dubai World Central;osterferien;2020-04;374;MENA;2020-02-21;352
['11.04.2020', '16.04.2020'];Dubai World Central;osterferien;2020-04;374;MENA;2020-02-23;352
['11.04.2020', '16.04.2020'];Dubai World Central;osterferien;2020-04;374;MENA;2020-02-25;352
['11.04.2020', '16.04.2020'];Dubai World Central;osterferien;2020-04;374;MENA;2020-02-28;352
['13.04.2020', '18.04.2020'];Dubai World Central;osterferien;2020-04;357;MENA;2020-03-02;352
['06.04.2020', '17.04.2020'];Dubai World Central;osterferien;2020-04;354;MENA;2020-03-06;352
['06.04.2020', '16.04.2020'];Dubai World Central;osterferien;2020-04;355;MENA;2020-03-14;352
['17.08.2020', '24.08.2020'];Dubai World Central;sommerferien;2020-08;352;MENA;2020-03-14;352
['06.04.2020', '16.04.2020'];Dubai World Central;osterferien;2020-04;355;MENA;2020-03-16;352
['24.08.2020', '31.08.2020'];Dubai World Central;sommerferien;2020-08;352;MENA;2020-03-16;352
['23.12.2020', '07.01.2021'];Dubai World Central;weihnachtsferien;2020-12;394;MENA;2020-06-06;352
['23.12.2020', '07.01.2021'];Dubai World Central;weihnachtsferien;2020-12;394;MENA;2020-06-23;352
['28.12.2020', '07.01.2021'];Dubai World Central;weihnachtsferien;2020-12;407;MENA;2020-07-15;352
['19.05.2020', '27.05.2020'];Ercan;warme-reiseziele;2020-05;153;MENA;04/10/2019;153
['28.10.2019', '10.11.2019'];Hurghada;last-minute;2019-10;279;MENA;22/10/2019;84
['24.11.2019', '15.12.2019'];Hurghada;warme-reiseziele;2019-11;202;MENA;20/10/2019;84
['29.11.2019', '20.12.2019'];Hurghada;warme-reiseziele;2019-11;140;MENA;22/10/2019;84
['10.12.2019', '24.12.2019'];Hurghada;last-minute;2019-12;109;MENA;08/12/2019;84
['15.12.2019', '22.12.2019'];Hurghada;last-minute;2019-12;133;MENA;07/12/2019;84
['07.01.2020', '19.01.2020'];Hurghada;last-minute;2020-01;119;MENA;24/12/2019;84
['17.01.2020', '06.02.2020'];Hurghada;last-minute;2020-01;90;MENA;08/01/2020;84
['31.01.2020', '02.02.2020'];Hurghada;last-minute;2020-01;110;MENA;24/01/2020;84
['02.02.2020', '09.02.2020'];Hurghada;last-minute;2020-02;132;MENA;28/01/2020;84
['02.02.2020', '09.02.2020'];Hurghada;last-minute;2020-02;134;MENA;23/01/2020;84
['02.02.2020', '09.02.2020'];Hurghada;last-minute;2020-02;144;MENA;25/01/2020;84
['17.06.2020', '01.07.2020'];Hurghada;warme-reiseziele;2020-06;308;MENA;22/10/2019;84
['30.08.2020', '06.09.2020'];Hurghada;sommerferien;2020-08;378;MENA;03/02/2020;84
['30.08.2020', '06.09.2020'];Hurghada;sommerferien;2020-08;402;MENA;25/01/2020;84
['30.08.2020', '06.09.2020'];Hurghada;sommerferien;2020-08;402;MENA;28/01/2020;84
['30.08.2020', '06.09.2020'];Hurghada;sommerferien;2020-08;384;MENA;05/02/2020;84
['30.08.2020', '06.09.2020'];Hurghada;sommerferien;2020-08;383;MENA;07/02/2020;84
['30.08.2020', '06.09.2020'];Hurghada;sommerferien;2020-08;383;MENA;2020-02-10;84
['29.02.2020', '05.03.2020'];Hurghada;last-minute;2020-02;143;MENA;2020-02-20;84
['29.02.2020', '05.03.2020'];Hurghada;last-minute;2020-02;143;MENA;2020-02-21;84
['01.03.2020', '05.03.2020'];Hurghada;last-minute;2020-03;134;MENA;2020-02-25;84
['26.03.2020', '02.04.2020'];Hurghada;last-minute;2020-03;125;MENA;2020-03-14;84
['26.03.2020', '02.04.2020'];Hurghada;last-minute;2020-03;125;MENA;2020-03-16;84
['29.10.2020', '05.11.2020'];Hurghada;warme-reiseziele;2020-10;84;MENA;2020-06-06;84
['22.11.2021', '29.11.2021'];Hurghada;warme-reiseziele;2021-11;116;MENA;2021-11-15;84
['15.07.2020', '22.07.2020'];Istanbul;warme-reiseziele;2020-07;146;MENA;04/10/2019;146
['12.10.2019', '24.10.2019'];Istanbul Sabiha Gökcen;last-minute;2019-10;142;MENA;04/10/2019;142
['20.05.2020', '24.05.2020'];Izmir;warme-reiseziele;2020-05;99;MENA;04/10/2019;99
['01.11.2019', '11.11.2019'];Jeddah;last-minute;2019-11;363;MENA;18/10/2019;280
['01.11.2019', '30.11.2019'];Jeddah;warme-reiseziele;2019-11;339;MENA;09/10/2019;280
['02.11.2019', '20.11.2019'];Jeddah;last-minute;2019-11;342;MENA;26/10/2019;280
['16.11.2019', '14.12.2019'];Jeddah;warme-reiseziele;2019-11;356;MENA;20/10/2019;280
['08.02.2020', '25.02.2020'];Jeddah;warme-reiseziele;2020-02;280;MENA;06/10/2019;280
['30.07.2020', '14.08.2020'];Kairo;sommerferien;2020-07;209;MENA;22/10/2019;209
['30.07.2020', '14.08.2020'];Kairo;sommerferien;2020-07;210;MENA;26/10/2019;209
['11.06.2020', '19.06.2020'];Kairo;warme-reiseziele;2020-06;222;MENA;05/02/2020;209
['11.06.2020', '19.06.2020'];Kairo;warme-reiseziele;2020-06;222;MENA;07/02/2020;209
['11.06.2020', '19.06.2020'];Kairo;warme-reiseziele;2020-06;222;MENA;2020-02-10;209
['31.12.2020', '08.01.2021'];Kairo;weihnachtsferien;2020-12;238;MENA;2020-06-06;209
['31.12.2020', '08.01.2021'];Kairo;weihnachtsferien;2020-12;238;MENA;2020-06-23;209
['28.10.2019', '11.11.2019'];Luxor;last-minute;2019-10;256;MENA;22/10/2019;256
['28.10.2019', '11.11.2019'];Luxor;last-minute;2019-10;326;MENA;26/10/2019;256
['15.11.2019', '25.11.2019'];Luxor;warme-reiseziele;2019-11;263;MENA;04/10/2019;256
['29.11.2019', '07.12.2019'];Luxor;warme-reiseziele;2019-11;262;MENA;20/10/2019;256
['19.02.2020', '04.03.2020'];Mahe;last-minute;2020-02;517;MENA;05/02/2020;517
['19.02.2020', '04.03.2020'];Mahe;last-minute;2020-02;517;MENA;07/02/2020;517
['10.02.2020', '17.02.2020'];Male;last-minute;2020-02;470;MENA;05/02/2020;470
['13.02.2020', '18.02.2020'];Male;last-minute;2020-02;499;MENA;07/02/2020;470
['24.02.2020', '04.03.2020'];Male;last-minute;2020-02;479;MENA;2020-02-10;470
['15.12.2019', '18.12.2019'];Marsa Alam;last-minute;2019-12;140;MENA;07/12/2019;98
['25.01.2020', '08.02.2020'];Marsa Alam;last-minute;2020-01;98;MENA;24/01/2020;98
['02.02.2020', '08.02.2020'];Marsa Alam;last-minute;2020-02;130;MENA;25/01/2020;98
['02.02.2020', '08.02.2020'];Marsa Alam;last-minute;2020-02;130;MENA;28/01/2020;98
['02.02.2020', '08.02.2020'];Marsa Alam;last-minute;2020-02;160;MENA;23/01/2020;98
['02.02.2020', '08.02.2020'];Marsa Alam;last-minute;2020-02;176;MENA;28/01/2020;98
['16.02.2020', '22.02.2020'];Marsa Alam;last-minute;2020-02;182;MENA;03/02/2020;98
['12.08.2020', '23.08.2020'];Marsa Alam;sommerferien;2020-08;449;MENA;26/10/2019;98
['16.08.2020', '26.08.2020'];Marsa Alam;sommerferien;2020-08;449;MENA;26/10/2019;98
['17.08.2020', '27.08.2020'];Marsa Alam;sommerferien;2020-08;497;MENA;08/12/2019;98
['17.08.2020', '27.08.2020'];Marsa Alam;sommerferien;2020-08;499;MENA;07/12/2019;98
['24.06.2020', '01.07.2020'];Marsa Alam;warme-reiseziele;2020-06;247;MENA;07/02/2020;98
['24.06.2020', '01.07.2020'];Marsa Alam;warme-reiseziele;2020-06;247;MENA;2020-02-10;98
['17.10.2019', '25.10.2019'];Muscat;last-minute;2019-10;336;MENA;05/10/2019;261
['10.05.2020', '17.05.2020'];Muscat;warme-reiseziele;2020-05;261;MENA;07/02/2020;261
['10.05.2020', '17.05.2020'];Muscat;warme-reiseziele;2020-05;261;MENA;2020-02-10;261
['31.10.2019', '14.11.2019'];Riyadh;last-minute;2019-10;372;MENA;26/10/2019;305
['22.01.2020', '27.01.2020'];Riyadh;last-minute;2020-01;305;MENA;08/01/2020;305
['02.02.2020', '09.02.2020'];Riyadh;last-minute;2020-02;329;MENA;28/01/2020;305
['24.12.2020', '10.01.2021'];Riyadh;weihnachtsferien;2020-12;392;MENA;2020-06-23;305
['31.01.2020', '07.02.2020'];Sharm El Sheikh;last-minute;2020-01;123;MENA;28/01/2020;123
['31.01.2020', '07.02.2020'];Sharm El Sheikh;last-minute;2020-01;133;MENA;28/01/2020;123
['31.01.2020', '14.02.2020'];Sharm El Sheikh;last-minute;2020-01;182;MENA;25/01/2020;123
['15.03.2020', '20.03.2020'];Sharm El Sheikh;warme-reiseziele;2020-03;222;MENA;23/01/2020;123
['15.03.2020', '22.03.2020'];Sharm El Sheikh;warme-reiseziele;2020-03;222;MENA;24/01/2020;123
['21.03.2020', '28.03.2020'];Sharm El Sheikh;warme-reiseziele;2020-03;219;MENA;08/01/2020;123
['03.07.2020', '10.07.2020'];Sharm El Sheikh;warme-reiseziele;2020-07;265;MENA;07/12/2019;123
['09.12.2019', '23.12.2019'];Tel Aviv;last-minute;2019-12;51;MENA;08/12/2019;45
['26.06.2020', '29.06.2020'];Tel Aviv;kurzurlaub;2020-06;92;MENA;25/01/2020;45
['26.06.2020', '29.06.2020'];Tel Aviv;warme-reiseziele;2020-06;92;MENA;28/01/2020;45
['17.07.2020', '24.07.2020'];Tel Aviv;warme-reiseziele;2020-07;145;MENA;19/10/2019;45
['17.07.2020', '24.07.2020'];Tel Aviv;warme-reiseziele;2020-07;147;MENA;18/10/2019;45
['16.10.2020', '19.10.2020'];Tel Aviv;warme-reiseziele;2020-10;108;MENA;28/01/2020;45
['04.05.2020', '11.05.2020'];Tel Aviv;warme-reiseziele;2020-05;55;MENA;2020-02-20;45
['06.03.2020', '13.03.2020'];Tel Aviv;last-minute;2020-03;48;MENA;2020-02-21;45
['04.05.2020', '11.05.2020'];Tel Aviv;warme-reiseziele;2020-05;55;MENA;2020-02-21;45
['06.03.2020', '13.03.2020'];Tel Aviv;last-minute;2020-03;48;MENA;2020-02-23;45
['04.05.2020', '11.05.2020'];Tel Aviv;warme-reiseziele;2020-05;60;MENA;2020-02-23;45
['04.05.2020', '11.05.2020'];Tel Aviv;warme-reiseziele;2020-05;71;MENA;2020-02-25;45
['06.03.2020', '13.03.2020'];Tel Aviv;last-minute;2020-03;48;MENA;2020-02-25;45
['11.05.2020', '15.05.2020'];Tel Aviv;kurzurlaub;2020-05;89;MENA;2020-02-25;45
['27.04.2020', '01.05.2020'];Tel Aviv;kurzurlaub;2020-04;83;MENA;2020-02-28;45
['06.03.2020', '13.03.2020'];Tel Aviv;last-minute;2020-03;48;MENA;2020-02-28;45
['25.05.2020', '29.05.2020'];Tel Aviv;warme-reiseziele;2020-05;71;MENA;2020-03-02;45
['25.05.2020', '29.05.2020'];Tel Aviv;kurzurlaub;2020-05;71;MENA;2020-03-02;45
['06.03.2020', '13.03.2020'];Tel Aviv;last-minute;2020-03;48;MENA;2020-03-02;45
['04.05.2020', '11.05.2020'];Tel Aviv;warme-reiseziele;2020-05;67;MENA;2020-03-06;45
['15.05.2020', '18.05.2020'];Tel Aviv;kurzurlaub;2020-05;83;MENA;2020-03-06;45
['06.07.2020', '13.07.2020'];Tel Aviv;warme-reiseziele;2020-07;98;MENA;2020-03-14;45
['06.07.2020', '13.07.2020'];Tel Aviv;warme-reiseziele;2020-07;100;MENA;2020-03-16;45
['06.07.2020', '10.07.2020'];Tel Aviv;kurzurlaub;2020-07;53;MENA;2020-06-23;45
['06.07.2020', '10.07.2020'];Tel Aviv;last-minute;2020-07;53;MENA;2020-06-23;45
['06.07.2020', '10.07.2020'];Tel Aviv;warme-reiseziele;2020-07;53;MENA;2020-06-23;45
['24.07.2020', '31.07.2020'];Tel Aviv;last-minute;2020-07;57;MENA;2020-07-15;45
['17.08.2020', '04.09.2020'];Tel Aviv;sommerferien;2020-08;45;MENA;2020-07-15;45
['17.08.2020', '04.09.2020'];Tel Aviv;warme-reiseziele;2020-08;45;MENA;2020-07-15;45
['31.10.2019', '19.11.2019'];Austin;fernreisen;2019-10;338;USA;05/10/2019;338
['02.11.2019', '09.11.2019'];Austin;fernreisen;2019-11;384;USA;18/10/2019;338
['27.11.2019', '02.12.2019'];Austin;fernreisen;2019-11;338;USA;09/10/2019;338
['03.03.2020', '10.03.2020'];Austin;fernreisen;2020-03;338;USA;04/10/2019;338
['21.04.2020', '28.04.2020'];Austin;fernreisen;2020-04;338;USA;07/10/2019;338
['27.07.2020', '17.08.2020'];Austin;sommerferien;2020-07;606;USA;22/10/2019;338
['06.04.2020', '16.04.2020'];Austin;osterferien;2020-04;442;USA;2020-03-06;338
['08.06.2020', '28.06.2020'];Austin;warme-reiseziele;2020-06;497;USA;2020-03-13;338
['14.08.2020', '01.09.2020'];Baltimore;sommerferien;2020-08;465;USA;05/02/2020;354
['06.06.2020', '28.06.2020'];Baltimore;fernreisen;2020-06;391;USA;05/02/2020;354
['06.06.2020', '28.06.2020'];Baltimore;fernreisen;2020-06;384;USA;07/02/2020;354
['14.08.2020', '02.09.2020'];Baltimore;sommerferien;2020-08;422;USA;07/02/2020;354
['14.08.2020', '01.09.2020'];Baltimore;sommerferien;2020-08;409;USA;2020-02-10;354
['17.03.2020', '23.03.2020'];Baltimore;fernreisen;2020-03;354;USA;2020-02-20;354
['17.03.2020', '23.03.2020'];Baltimore;fernreisen;2020-03;354;USA;2020-02-21;354
['17.03.2020', '23.03.2020'];Baltimore;fernreisen;2020-03;354;USA;2020-02-23;354
['17.03.2020', '23.03.2020'];Baltimore;fernreisen;2020-03;354;USA;2020-02-25;354
['17.03.2020', '23.03.2020'];Baltimore;fernreisen;2020-03;354;USA;2020-02-28;354
['17.03.2020', '23.03.2020'];Baltimore;fernreisen;2020-03;354;USA;2020-03-02;354
['17.03.2020', '23.03.2020'];Baltimore;fernreisen;2020-03;361;USA;2020-03-06;354
['10.06.2020', '17.06.2020'];Baltimore;warme-reiseziele;2020-06;456;USA;2020-03-13;354
['31.03.2020', '08.04.2020'];Baltimore;fernreisen;2020-03;370;USA;2020-03-14;354
['31.03.2020', '08.04.2020'];Baltimore;fernreisen;2020-03;370;USA;2020-03-16;354
['23.12.2020', '08.01.2021'];Baltimore;weihnachtsferien;2020-12;495;USA;2020-06-06;354
['08.10.2019', '22.10.2019'];Charleston SC;last-minute;2019-10;433;USA;07/10/2019;408
['06.01.2020', '28.01.2020'];Charleston SC;last-minute;2020-01;448;USA;24/12/2019;408
['14.01.2020', '29.01.2020'];Charleston SC;fernreisen;2020-01;408;USA;08/12/2019;408
['20.07.2020', '05.08.2020'];Charleston SC;warme-reiseziele;2020-07;506;USA;2020-03-13;408
['25.12.2020', '06.01.2021'];Charleston SC;weihnachtsferien;2020-12;490;USA;2020-07-15;408
['18.10.2019', '04.11.2019'];Cincinnati;last-minute;2019-10;482;USA;04/10/2019;482
['18.10.2019', '04.11.2019'];Cincinnati;last-minute;2019-10;559;USA;06/10/2019;482
['22.10.2019', '01.11.2019'];Cincinnati;last-minute;2019-10;562;USA;09/10/2019;482
['25.10.2019', '08.11.2019'];Cincinnati;last-minute;2019-10;561;USA;20/10/2019;482
['27.11.2019', '11.12.2019'];Dallas;fernreisen;2019-11;326;USA;07/10/2019;324
['03.03.2020', '24.03.2020'];Dallas;fernreisen;2020-03;326;USA;09/10/2019;324
['09.04.2020', '17.04.2020'];Dallas;osterferien;2020-04;441;USA;08/01/2020;324
['16.04.2020', '23.04.2020'];Dallas;fernreisen;2020-04;324;USA;04/10/2019;324
['21.04.2020', '28.04.2020'];Dallas;fernreisen;2020-04;326;USA;06/10/2019;324
['19.05.2020', '03.06.2020'];Dallas;warme-reiseziele;2020-05;351;USA;09/10/2019;324
['15.08.2020', '06.09.2020'];Dallas;sommerferien;2020-08;528;USA;07/12/2019;324
['10.02.2020', '15.02.2020'];Dallas;last-minute;2020-02;409;USA;05/02/2020;324
['25.12.2020', '03.01.2021'];Dallas;weihnachtsferien;2020-12;499;USA;2020-06-06;324
['24.12.2020', '08.01.2021'];Dallas;weihnachtsferien;2020-12;498;USA;2020-06-23;324
['25.12.2020', '03.01.2021'];Dallas;weihnachtsferien;2020-12;499;USA;2020-07-15;324
['11.02.2020', '19.02.2020'];Denver;fernreisen;2020-02;340;USA;04/10/2019;337
['01.04.2020', '30.04.2020'];Denver;fernreisen;2020-04;337;USA;22/10/2019;337
['23.04.2020', '08.05.2020'];Denver;fernreisen;2020-04;337;USA;20/10/2019;337
['23.04.2020', '08.05.2020'];Denver;fernreisen;2020-04;338;USA;18/10/2019;337
['14.08.2020', '03.09.2020'];Denver;sommerferien;2020-08;493;USA;08/12/2019;337
['17.08.2020', '04.09.2020'];Denver;sommerferien;2020-08;557;USA;07/12/2019;337
['05.04.2020', '16.04.2020'];Denver;fernreisen;2020-04;353;USA;2020-03-06;337
['04.04.2020', '17.04.2020'];Denver;fernreisen;2020-04;356;USA;2020-03-14;337
['04.04.2020', '17.04.2020'];Denver;fernreisen;2020-04;356;USA;2020-03-16;337
['22.09.2020', '08.10.2020'];Denver;fernreisen;2020-09;353;USA;2020-06-06;337
['23.12.2020', '08.01.2021'];Denver;weihnachtsferien;2020-12;459;USA;2020-06-06;337
['25.12.2020', '10.01.2021'];Denver;weihnachtsferien;2020-12;503;USA;2020-06-23;337
['25.10.2019', '08.11.2019'];El Paso;last-minute;2019-10;512;USA;20/10/2019;480
['26.10.2019', '03.11.2019'];El Paso;last-minute;2019-10;512;USA;22/10/2019;480
['24.08.2020', '07.09.2020'];El Paso;sommerferien;2020-08;480;USA;07/02/2020;480
['24.08.2020', '07.09.2020'];El Paso;sommerferien;2020-08;480;USA;2020-02-10;480
['02.11.2019', '16.11.2019'];Fort Lauderdale;fernreisen;2019-11;308;USA;18/10/2019;308
['20.02.2020', '26.02.2020'];Fort Lauderdale;fernreisen;2020-02;363;USA;28/01/2020;308
['20.02.2020', '26.02.2020'];Fort Lauderdale;fernreisen;2020-02;364;USA;28/01/2020;308
['06.04.2020', '16.04.2020'];Fort Lauderdale;osterferien;2020-04;442;USA;24/12/2019;308
['08.04.2020', '15.04.2020'];Fort Lauderdale;osterferien;2020-04;396;USA;24/01/2020;308
['08.04.2020', '15.04.2020'];Fort Lauderdale;osterferien;2020-04;401;USA;28/01/2020;308
